id,text,label,subtype,source,received,notes
s02439,Dear consumer your electricity will disconnect at <DATE> Because your previous bill was not update. Immediately contact electricity Officer <ACCT> BGGSUKU,scam,other_scam,smishtank,,smishtank:others
s02440,Dear SBI YONO USER Your A/C will be blocked <DATE> Update PANCARD for KYC Verify login <URL> <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02441,It’s me jiyong,scam,impersonation,smishtank,,smishtank:wrong number
s02442,Dear user your ICICI Bank Account will be blocked! <DATE> please update your PAN CARD immediately Open ICICI BANK App,scam,bank_phish,smishtank,,smishtank:banking
s02443,Account successfully loaded with 50 SMS/MMS that will expire at <DATE>. The rate per MB for this bundle is R 0.48.,scam,other_scam,smishtank,,smishtank:others
s02444,Dear USER Your SBI A/c will be Suspended <DATE> Please update your Pan-Card Verify your Net-banking Click On link <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02445,Hello my name is I am a recruitment consultant at Manpower I have a job here are you interested to know more about this job?,scam,other_scam,smishtank,,smishtank:others
s02446,Article No:EW639866764IN has been Delivered by SANATAN BAUR (Beat No:<ACCT>),scam,delivery_fee,smishtank,,smishtank:delivery
s02447,Dear Consumer your electricity bill not update please call electricity officer <PHONE> Your power will be off <DATE> 9:35pm Office,scam,other_scam,smishtank,,smishtank:others
s02448,Dear Canara Bank Customer Your Account has been blocked due to KYC update within <URL>s Please Contact <ACCT> to continue your <URL>ank you,scam,bank_phish,smishtank,,smishtank:banking
s02449,FNB:-) Your FNB Bank Account is not updated on the server for FICA (KYC) Click -> <URL> & Update your Account to avoid Blocked server by 11:59,scam,bank_phish,smishtank,,smishtank:banking
s02450,Hey are you there It's me,scam,impersonation,smishtank,,smishtank:wrong number
s02451,YONO AC-COUNT will be Blocked <DATE> please update your PAN Card number Click here link.,scam,bank_phish,smishtank,,smishtank:banking
s02452,<DATE> field team will visit your <URL> available at your <URL>ose full due with all charges GOVT OF ANDHRA PRADESH VILLEGE REVENUE OFFICE MOLAGAVALLI KURNOOL ANDHRA PRADESH <ACCT> ASHIRKHAN STREET HAVANNA PET H NO 20/163 VENKANNAPETA Adoni ANDHRA PRADESH <ACCT> I MANDALKURNOOL TAHSILDAR TUGGALI MANDALTAHSILDAR TUGGAL Kurnool ANDHRA PRADESH <ACCT> VILLEGE REVENUE OFFICE MOLAGAVALLI GOVT OF ANDHRA PRADESH Kurnool ANDHRA PRADESH <DATE>,scam,other_scam,smishtank,,smishtank:government
s02453,KCB: Dear customer we have noticed suspicious activity on your account and had to suspend it. Contact us within <DATE> for details verification. Call <ACCT>,scam,bank_phish,smishtank,,smishtank:banking
s02454,RBF60MMATE Confirmed. You have received Ksh8900.00 from <DATE>. New M-PESA balance is ksh8900.00. Pay Bills via M-PESA,scam,bank_phish,smishtank,,smishtank:banking
s02455,Please find attached confirmation of your appointment. Omneshealthcare Community ENT Service,scam,other_scam,smishtank,,smishtank:others
s02456,Dear Customer Your SBI YONO Account has been Suspended <DATE> please Update Your PAN Card number Click,scam,bank_phish,smishtank,,smishtank:banking
s02457,Dear Customer Mandatory scheduled paid <DATE> service is not taken by you hence your product warranty has been lapsed | 4552500A19JC43138 | - Voltas,scam,other_scam,smishtank,,smishtank:others
s02458,Alright! I've created a ticket *<DATE>*. Our Helpdesk agent will reach out to you in *1-2* <DATE>. Please use this ticket number to get an update on this issue. You can track this request on your Paytm for Business app in the Help and Support section. We are working on this issue and our Customer Care executive will respond to your issue within <DATE>. You will receive a notification as soon as we respond to your issue.,scam,other_scam,smishtank,,smishtank:others
s02459,Dear SBI customer your account has been blocked due to KYC is pending. Please call our executive at Service <PHONE> to Thank you,scam,bank_phish,smishtank,,smishtank:banking
s02460,DEAR SBI USER Your A/C will be blocked <DATE> update your PANCARD for KYC verify your account login NetBanking KYC upload Click here Link.,scam,bank_phish,smishtank,,smishtank:banking
s02461,Dear H.D.F.C User Your Net Banking will be Freeze <DATE> please update Your P.A.N card now visit the link,scam,bank_phish,smishtank,,smishtank:banking
s02462,Dear Customer your SBI NET BANKING Account will be Suspended by <DATE>. Please now visit the link,scam,bank_phish,smishtank,,smishtank:banking
s02463,Dear Customer we need consent to use your details for a Credit Bureau check on your ICICI Bank Credit Card application. To provide consent SMS AST YES to <DATE>. T&C apply.,scam,bank_phish,smishtank,,smishtank:banking
s02464,FNB🤖 Your FNB Bank Ac-count is not updated on the 2023 server Tap -> <URL> & Update your Account to avoid Server Block in <DATE>,scam,bank_phish,smishtank,,smishtank:banking
s02465,DEAR SBI Coustomer Your Y0N0-SBI A/C Has Been Blocked Due To Kyc Within <DATE> Please update Pan-Card Click here <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02466,Dear SBI Customer Your SBI YONO Account has been Suspended <DATE> please Update Your PAN Card number Click here link THANK YOU SBI,scam,bank_phish,smishtank,,smishtank:banking
s02467,Welcome to State Bank Of India Credit Card Enquiry: <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02468,Dear User Your SBI Y0N0 ACCOUNT will be suspended please update your PAN CARD IMMEDIATELY click here link..,scam,bank_phish,smishtank,,smishtank:banking
s02469,FNB:-) Your Account is not updated on the 2023 server and will be blocked in <DATE>. Click-> <URL> & Update Account FNB,scam,bank_phish,smishtank,,smishtank:banking
s02470,we came across a parcel from <DATE> pending for you. Kindly claim ownership and schedule for deliver here: <URL>,scam,delivery_fee,smishtank,,smishtank:delivery
s02471,Your movements have been monitored through your phone and you have broken current rules. You have been fined the sum of £50.00 Click on the link below to pay this now. Failure to pay within <DATE> will result in an increase in your fine.,scam,other_scam,smishtank,,smishtank:others
s02472,DEAR USER Your HDFC Netbanking will be Block <DATE>. Please click on the link to update your PAN no. immediately- <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02473,"CommBank: The bank will freeze your account after discovering that your account received 1800 Australian dollars for ""selling drug funds"". Please login and verify <URL>",scam,bank_phish,smishtank,,smishtank:banking
s02474,Hello! Your Sports Pack - <DATE> is activated. Amount charged is Rs 75.00 /- for <DATE>. Renewal charge is Rs 75.00@15Days. To deactivate SMS STOP to <ACCT>. Latest albums of evergreen hits! Set callertune of your choice by visiting,scam,other_scam,smishtank,,smishtank:telecom
s02475,Dear Coustmer your Electricitiy Power will be cut <DATE> at <DATE> fr0m EB officer. Your <DATE> bill was not update Please contact' with EB officer <DATE>,scam,other_scam,smishtank,,smishtank:others
s02476,Kindly Update Your Standard Bank Account to avoid Block on App and URL <URL> Update Tap => <URL> & Validate your Details,scam,bank_phish,smishtank,,smishtank:banking
s02477,Dear Electric city Power User. Your electri city power will be cut <DATE> at <DATE> Because your <DATE> bill is not updated Call immediately <ACCT> thanks!,scam,other_scam,smishtank,,smishtank:others
s02478,Dear Customer Your SBI Yono Account is on hold. Please click the link to update your PAN Number. Link <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02479,Your KYC for PAN XXXXX53935 is regd with <URL>r SEBI guideline your mobile must be <URL>is is for info & no action is expected by <URL>,scam,other_scam,smishtank,,smishtank:others
s02480,#UB-Online: We need to hold your Savings Account due to a recent Update Please visit the link to Unblock: <URL>,scam,bank_phish,smishtank,,smishtank:banking
s02481,Have you heard about <URL>?,scam,other_scam,smishtank,,smishtank:government
s02482,Dear SBI Customer your Account will be Blocked <URL>ease KYC /PAN Card update below link <URL> Thanks you.,scam,bank_phish,smishtank,,smishtank:banking
s02483,Dear Consumer Your Electricity Power Will Be Disconnect. <DATE> AT 9:30PM Because Your <DATE> is Not Update Pls Call CustomerCare 86370 87791For-Enquiry,scam,other_scam,smishtank,,smishtank:others
s02484,Dear customer your electricity connection will be disconnected soon please contact your electricity officer for details. Please immediately call on the number given below. <ACCT>,scam,other_scam,smishtank,,smishtank:others
s02485,KCB VOOMA LOAN is now available to all M-PESA USERS SMS <ACCT> to <ACCT> Apply LOAN From: 10000 20000 50000 <ACCT> 21% Savings Required CaLL <PHONE>,scam,bank_phish,smishtank,,smishtank:banking
s02486,Dear Taxpayer SARS have issued the attached Letter of demand which requires your urgent attention. Click; <URL> to view your letter of demand,scam,other_scam,smishtank,,smishtank:government
s02487,urgent kldney donors are needed for 10crore whatsapp +918728982761each donor gets 10crorefirst you get 5crore then after surgery you will get balance <DATE> now whatsapp <PHONE>,scam,other_scam,smishtank,,smishtank:others
s02488,Santander: An attempt to add a MRS F LENY as a new trusted payee was successful. If you did NOT Authorize this visit:,scam,bank_phish,smishtank,,smishtank:banking
s02489,it can take AMEX up to <DATE> to start showing the payment done by you in your card statement and will reflect in your statement by 14 Jun 2023 don't worry AMEX will consider the payment success date as <DATE>. if your payment was done before the due date your bank will not charge any late payment fee. we understand that you are concerned about the payment since you have not received a confirmation SMS from AMEX. note it can take AMEX upto <DATE> to send a confirmation SMS and you can expect the same by <DATE>. don't worry AMEX will consider the payment success date as <DATE>.,scam,bank_phish,smishtank,,smishtank:banking
s02490,Your My name is Nehaa urgently need workers 17000RS contact:,scam,other_scam,smishtank,,smishtank:others
s02491,[Telstra Plus]Dear user some of your points expire <DATE> please redeem them as soon as possible to avoid expiration.,scam,other_scam,smishtank,,smishtank:telecom
s02492,Dear Customer you are ATM Card Has Bein Block BY State Bank Due To Non Verification yet If you Want To Keep Using Your ATM CARD Us:Call Me..,scam,bank_phish,smishtank,,smishtank:banking
s02493,DEAR SBI YONO USER YOUR A/C WILL BE BLOCKED TODAY PLEASE UPDATE PAN CARD FOR EKYC AS RBI GUIDELINES THROUGH <URL> here.,scam,bank_phish,smishtank,,smishtank:banking
s02494,Paytm Secure SMS to verify your number and Login: $NjYyNmY3MDY4YjlxODIyNWZhN2I5ZTY5ODA0NWI5YmM,scam,bank_phish,smishtank,,smishtank:banking
s02495,DEAR HDFC USER Your HDFC Netbanking will be Block <DATE>. Please click on the link to update your PAN no. immediately-,scam,bank_phish,smishtank,,smishtank:banking
s02496,Dear Customer by continuing the loan application on KreditBee via you agree to the consents given in <URL>,scam,other_scam,smishtank,,smishtank:others
s02497,The phone number attached to your account has been recently removed from your account and a different phone number has been added. If you did not make this phone change please reply that I did not make this message. Thanks Twitter Support,scam,other_scam,smishtank,,smishtank:others
s02498,user your documents verification is pending please call our customer service at <DATE> your service will be blocked within <DATE> thank you team,scam,other_scam,smishtank,,smishtank:telecom
s02499,Dear user your hdfc bank Account will be deactivate <DATE> please update your PAN CARD click here thank you.,scam,bank_phish,smishtank,,smishtank:banking
